2b2dd4fc-bed0-4365-a5e9-83940f6fb613|MG|S5 EV PLUS|ระยะทางไกล|Long Range|long-range|ACTIVE|
ad85fdb2-db8b-4008-832e-de94855f44d5|MG|S5 EV PLUS|สแตนดาร์ด|Standard|standard|ACTIVE|
3eceefbc-0f03-437f-bdac-7010ae9025b5|MG|URBAN|คอมฟอร์ต|Comfort|comfort|ACTIVE|
63e37863-175a-4a26-b2c2-a4caa6e8e074|MG|URBAN|อีวี|EV|mg-urban-ev|ACTIVE|BEV
834f654b-26bc-4fa8-9b2f-1abcc22afc4d|MG|URBAN|ลักชัวรี|Luxury|luxury|ACTIVE|
bee141a6-859c-43da-b54e-79e84e1fc230|MG|VS HEV|คอมฟอร์ต|Comfort|comfort|ACTIVE|
d66f4598-92f9-4428-9973-65e0e487265a|MG|VS HEV|ดี|D|mg-vs-hev-d|ACTIVE|HEV
11b9ad09-e511-4816-ac60-c21812279040|MG|VS HEV|ลักชัวรี|Luxury|luxury|ACTIVE|
49b2cb3d-51eb-4565-919c-ef7208444065|MG|ZS|ซี|C|c|ACTIVE|
c2be5ee6-5b7b-401c-b036-4ed7186f1a16|MG|ZS|ดี|D|d|ACTIVE|
79a5b93d-7020-4753-ad96-a4be415831a7|MG|ZS|สแตนดาร์ด|Standard|mg-zs-standard|ACTIVE|ICE
fe98fd82-a8b3-4d96-94a9-a9ecebaa7609|MG|ZS|เอ็กซ์|X|x|ACTIVE|
374d9896-6f62-404e-8081-0f3981c571e5|MG|ZS EV|ดี|D|d|ACTIVE|
2d6c7368-4c19-487b-891f-ec57532b36c3|MG|ZS EV|พรีเมียม|Premium|mg-zs-ev-premium|ACTIVE|BEV
56124348-b945-4b02-9b71-acf0700b47b2|MG|ZS EV|เอ็กซ์|X|x|ACTIVE|
96f4f029-12f1-4bf3-b992-ae1a4c942861|MINI|Cooper|คูเปอร์|Cooper|cooper|ACTIVE|
c16d5e95-395f-4beb-98e6-dfae75719274|MINI|Cooper|คูเปอร์ เอส|Cooper S|cooper-s|ACTIVE|
e44ce57e-1453-4b75-878c-d0c901533004|MINI|Countryman|คูเปอร์|Cooper|cooper|ACTIVE|
3171f4e3-baae-41c0-ba68-c3b478795267|MINI|Countryman|คูเปอร์ เอส|Cooper S|cooper-s|ACTIVE|
d43790b2-58ff-4f98-b156-ff74d823b321|Mitsubishi|Attrage|จีแอลเอส|GLS|gls|ACTIVE|
d8b9a500-e282-42e6-8d95-4c7e2089dfb1|Mitsubishi|Attrage|จีแอลเอ็กซ์|GLX|glx|ACTIVE|
e4025a3f-e4ac-4d05-9201-5925b30db6bb|Mitsubishi|Mirage|จีแอลเอส|GLS|gls|ACTIVE|
5b9a79ec-5564-468f-a8a2-238a7f8bc404|Mitsubishi|Mirage|จีแอลเอ็กซ์|GLX|glx|ACTIVE|
7d576668-101d-4b9e-9787-ca894d1cf532|Mitsubishi|Pajero Sport|2.4 จีแอลเอส|2.4 GLS|2-4-gls|ACTIVE|
c9d78697-00e7-496a-8eaa-5105bb53954c|Mitsubishi|Pajero Sport|2.4 จีที-พรีเมียม|2.4 GT-Premium|2-4-gt-premium|ACTIVE|
935fc441-a855-4aab-affd-ed4f9f9b7faa|Mitsubishi|Triton|2.4 จีแอลเอส|2.4 GLS|2-4-gls|ACTIVE|
2396fb95-e455-4d07-b080-3c4d498d5c03|Mitsubishi|Triton|2.4 จีที-พรีเมียม|2.4 GT-Premium|2-4-gt-premium|ACTIVE|
f64837fe-37b3-43a3-bee8-e191316d9fb2|Mitsubishi|Xpander|จีแอลเอส-ลิมิเต็ด|GLS-Limited|gls-limited|ACTIVE|
0638a1f1-193a-4b53-9892-fcd326325caf|Mitsubishi|Xpander|จีที|GT|gt|ACTIVE|
5d8b27e3-bb0f-4c0b-abe4-763656169107|Mitsubishi|Xpander Cross|จีที|GT|gt|ACTIVE|
a4b0914d-dd92-450f-9f96-16287bd4e323|NIO|ES6|อีวี|EV|ev|ACTIVE|
71f8438a-2ffc-451b-bb3e-c0522d9674ef|NIO|Firefly|อีวี|EV|ev|ACTIVE|
a4badc84-c34b-4718-8016-fc883b13a52e|NIO|Firefly|Standard|Standard|nio-firefly-standard|ACTIVE|BEV
cee2f574-d0b1-4f28-8d20-3bbd371fc2b6|Nissan|Almera|อี|E|e|ACTIVE|
ecd88fc7-4eeb-4e08-a637-94d72970e781|Nissan|Almera|วี|V|v|ACTIVE|
b9a5f905-abbc-49d9-a2d3-7aeb68e62b96|Nissan|Almera|วีแอล|VL|vl|ACTIVE|
846abcc6-e817-4ecc-9a66-be061965a72a|Nissan|Kicks|อี|E|e|ACTIVE|
2d458d0d-4a3c-4227-adcb-f37b42c352a2|Nissan|Kicks|e-Power|e-Power|nissan-kicks-e-power|ACTIVE|HEV
6db95016-efee-45f0-bf55-53ba23bd64ca|Nissan|Kicks|อี-พาวเวอร์|e-POWER|e-power|ACTIVE|
de436855-df82-4e07-97ce-3d233cdc9bc6|Nissan|Kicks|วี|V|v|ACTIVE|
840a9662-c9e3-438b-8ecf-e772dc797b4e|Nissan|Kicks|วีแอล|VL|vl|ACTIVE|
85bb1ddc-f82d-4d12-b042-6913937bd058|Nissan|Navara|ดับเบิ้ลแكسب์ คาลิเบอร์ วีแอล|Double Cab Calibre VL|double-cab-vl|ACTIVE|
293771e8-53ea-4c48-9d1a-0c3a3bfe216f|Nissan|Navara|คิงแكسب์ คาลิเบอร์ อี|King Cab Calibre E|king-cab-e|ACTIVE|
3ff7a06c-d67c-46b2-815c-f4688f5ad4c2|Nissan|Nissan Leaf|EV|EV|ev|ACTIVE|
6a38fa6b-631f-43f0-bf4d-c445ed3f89dc|Nissan|Nissan Livina|E|E|e|ACTIVE|
93b1c278-2d4c-4e8b-a63c-c09ca77f9316|Nissan|Nissan March|E|E|e|ACTIVE|
054138f7-37f7-45be-8089-8ff99e1c6c22|Nissan|Nissan Serena|V|V|v|ACTIVE|
22e6f925-4640-4e5d-bdc5-053ef2452cda|Nissan|Terra|2.3 วี|2.3 V|2-3-v|ACTIVE|
7829e946-e1f4-44c3-9330-76d498331996|Nissan|Terra|2.3 วีแอล|2.3 VL|2-3-vl|ACTIVE|
6c9a5c6a-3c55-4771-933a-58b13be7ae73|Nissan|X-Trail|วี|V|v|ACTIVE|
9fec58d6-2bfc-490c-aa27-f59a02b4ad9a|Nissan|X-Trail|วีแอล|VL|vl|ACTIVE|
72c7ba3a-ae48-4c05-9540-764264ac4a37|Porsche|Cayenne|คาเยนน์|Cayenne|cayenne|ACTIVE|
b0fb803f-e693-491e-83f7-60bc41719767|Porsche|Cayenne|คาเยนน์ อี-ไฮบริด|Cayenne E-Hybrid|cayenne-e-hybrid|ACTIVE|
6376348b-8699-4fa7-b4d6-13e72eb2be3b|Porsche|Macan|มาคัน|Macan|macan|ACTIVE|
e675e958-3504-4bf5-9402-8dfeec31c611|Porsche|Macan|มาคัน อีเล็กทริก|Macan Electric|macan-electric|ACTIVE|
be73d77b-20b1-4c3b-8810-19ab1d9337bd|Subaru|Crosstrek|Standard|Standard|subaru-crosstrek-standard|ACTIVE|ICE
19bcd26e-39e3-4006-b36e-9c1f7139d473|Subaru|Crosstrek|ทัวริ่ง|Touring|touring|ACTIVE|
09d55ce4-1b16-4951-b8d1-32037fd7f407|Subaru|Outback|2.5 พรีเมียม|2.5 Premium|2-5-premium|ACTIVE|
fc7a28c5-a3fd-4966-827b-047c2d8e8d88|Suzuki|Celerio|จีเอ|GA|ga|ACTIVE|
65194f0d-fa60-487b-964f-0c41bcbb291e|Suzuki|Celerio|จีแอล|GL|gl|ACTIVE|
04b61823-9e07-4794-8e5a-3d0e4ac8eb26|Suzuki|Ertiga|จีแอล|GL|gl|ACTIVE|
3df413ed-b9c7-46a0-8c26-104021b65204|Suzuki|Ertiga|จีแอลเอ็กซ์|GLX|glx|ACTIVE|
dc7a6f48-df70-440c-ac84-c094122fc4c2|Suzuki|Jimny|จีแอล|GL|gl|ACTIVE|
4f1d46ca-abfd-4fd2-a4a5-5a403ff014a9|Suzuki|S-Presso|จีแอล|GL|gl|ACTIVE|
996fcf21-0333-4d3b-aaec-3ee9403c7cec|Suzuki|S-Presso|จีแอลเอ็กซ์|GLX|glx|ACTIVE|
a616caa6-aa82-4036-bac7-3308780f6ea7|Suzuki|Swift|จีแอล|GL|gl|ACTIVE|
edc41fb9-2441-4bc8-a2c7-8234258458f3|Suzuki|Swift|จีแอลเอ็กซ์|GLX|glx|ACTIVE|
7b445199-7038-4588-bf8d-b9e6a3f8412f|Suzuki|Swift|อาร์เอส|RS|rs|ACTIVE|
356f9615-d9d5-46e2-a140-f8ff517c8871|Tesla|Model 3|ระยะทางไกล|Long Range|long-range|ACTIVE|
28087a3c-d232-40ab-a1e3-f3bd65abc8d7|Tesla|Model 3|เพอร์ฟอร์มานซ์|Performance|performance|ACTIVE|
803f2ac2-bf3c-4256-ae46-37dbdfb64ef6|Tesla|Model 3|Standard|Standard|tesla-model-3-standard|ACTIVE|BEV
3366293a-4804-4b59-90f4-8a299bfe29e6|Tesla|Model 3|ระยะทางมาตรฐาน|Standard Range|standard-range|ACTIVE|
d5440587-8437-4f79-b9e8-46dc2377d388|Tesla|Model Y|ระยะทางไกล|Long Range|long-range|ACTIVE|
12fbf9d5-131f-4edf-a5cb-c6f728202bd0|Tesla|Model Y|เพอร์ฟอร์มานซ์|Performance|performance|ACTIVE|
f71540a8-d967-457b-9868-471d7a272845|Tesla|Model Y|Standard|Standard|tesla-model-y-standard|ACTIVE|BEV
1b578200-7de9-4c96-8ba2-9a565efca6bd|Tesla|Model Y|ระยะทางมาตรฐาน|Standard Range|standard-range|ACTIVE|
d221a252-05a4-4c2d-b81d-b7e028269b50|Toyota|Avanza|พรีเมียม|Premium|premium|ACTIVE|
940337a7-814c-45f1-9793-bece9a9bddef|Toyota|Avanza|สมาร์ท|Smart|smart|ACTIVE|
f050b80c-ee50-4a72-aadb-abfef8a901e2|Toyota|bZ4X|ขับสี่ล้อ|AWD|awd|ACTIVE|
a717d6c6-2948-4dd1-a211-b9274fc5704c|Toyota|bZ4X|อีวี|EV|toyota-bz4x-ev|ACTIVE|BEV
a4674cd2-bc9b-4d9d-b201-f6f7047fa8a5|Toyota|bZ4X|ขับล้อหน้า|FWD|fwd|ACTIVE|
d5a48dd6-29ad-4285-82af-67992faf8d61|Toyota|Camry|2.0 สมาร์ท|2.0 Smart|2-0-smart|ACTIVE|
dbd7f538-f232-4f3d-871a-202c80e526c1|Toyota|Camry|2.5 ไฮบริด พรีเมียม|2.5 Hybrid Premium|2-5-hybrid-premium|ACTIVE|
548eac66-7b3d-4ad0-9ef7-151330fb33b7|Toyota|Camry|2.5 พรีเมียม|2.5 Premium|2-5-premium|ACTIVE|
77d9950d-6c62-4f8a-8d75-60de96964612|Toyota|Camry|เอชอีวี|HEV|toyota-camry-hev|ACTIVE|HEV
59fd0baa-4e6d-478e-b427-5a216675d2ed|Toyota|Corolla Altis|1.8 ไฮบริด พรีเมียม|1.8 Hybrid Premium|1-8-hybrid-premium|ACTIVE|
5790c079-0e9f-4721-9b8d-2683157ca476|Toyota|Corolla Altis|1.8 สปอร์ต|1.8 Sport|1-8-sport|ACTIVE|
19d98620-2afb-40ee-bbfb-30374cc20202|Toyota|Corolla Altis|จีอาร์|GR Sport|toyota-corolla-altis-grs|ACTIVE|HEV
eed620b8-a8fd-461e-b0bd-0810bb55bc8f|Toyota|Corolla Altis|เอชอีวี|HEV|toyota-corolla-altis-hev|ACTIVE|HEV
3d5e3d43-e448-47c0-ac47-157d95e89089|Toyota|Corolla Cross|1.8 ไฮบริด พรีเมียม|1.8 Hybrid Premium|1-8-hybrid-premium|ACTIVE|
084c72c5-99d6-4159-a698-f893f0c2e3f8|Toyota|Corolla Cross|1.8 สปอร์ต|1.8 Sport|1-8-sport|ACTIVE|
43fb76ab-707b-4787-9531-657ef70f8c38|Toyota|Corolla Cross|เอชอีวี|HEV|toyota-corolla-cross-hev|ACTIVE|HEV
f1583ac9-66d6-44af-a44d-1705003042dc|Toyota|Fortuner|2.4 จี|2.4 G|2-4-g|ACTIVE|
4d821a49-8a67-475d-982c-100f0a7a9b91|Toyota|Fortuner|2.4 เลเจนเดอร์|2.4 LEGENDER|2-4-legender|ACTIVE|
5ad49c64-d994-4f44-9e81-5ed7a12eefe8|Toyota|Fortuner|ไอซีอี|ICE|toyota-fortuner-ice|ACTIVE|ICE
4d0c7a9f-698c-461e-abaa-75cabeb2c090|Toyota|Hilux|ไอซีอี|ICE|toyota-hilux-ice|ACTIVE|ICE
96f2f1a7-70c8-43af-9c09-7bed91039672|Toyota|Hilux|รีโว่ 2.4 อี|Revo 2.4 E|revo-2-4-e|ACTIVE|
edfa34e7-eddc-46ff-aea2-849f46a2f152|Toyota|Hilux|รีโว่ 2.4 จี|Revo 2.4 G|revo-2-4-g|ACTIVE|
32c0dc64-31fe-4b88-8566-5bd591e8236f|Toyota|Hilux|รีโว่ 2.8 ร็อกโก้|Revo 2.8 Rocco|revo-2-8-rocco|ACTIVE|
e5dff3af-a424-4532-8a7c-2732eb238ee0|Toyota|Hilux|รีโว่ ซี-อิดิชัน|Revo Z-Edition|revo-z-edition|ACTIVE|
313bbb81-b132-4ea8-9c90-e2c09e834d17|Toyota|Innova Zenix|2.0 ไฮบริด พรีเมียม|2.0 Hybrid Premium|2-0-hybrid-premium|ACTIVE|
c12fc67d-399f-4042-9d16-5a4422bbbdcb|Toyota|Innova Zenix|2.0 พรีเมียม|2.0 Premium|2-0-premium|ACTIVE|
0310bd9e-66d2-483d-8397-c8dce7c9c35a|Toyota|Innova Zenix|2.0 สมาร์ท|2.0 Smart|2-0-smart|ACTIVE|
2de3cb05-e88e-4093-8310-140800a7cdf1|Toyota|Innova Zenix|เอชอีวี|HEV|toyota-innova-hev|ACTIVE|HEV
02d69f15-f940-4bf9-94e5-098eb2d70188|Toyota|Veloz|พรีเมียม|Premium|premium|ACTIVE|
9826c0d5-935a-46c1-a450-f2d9237f375e|Toyota|Veloz|สมาร์ท|Smart|smart|ACTIVE|
584f4e7d-6290-4bed-a2e0-6de55823d3cc|Toyota|Yaris|ไอซีอี|ICE|toyota-yaris-ice|ACTIVE|ICE
433c9443-6753-4989-8ca9-cae39e6e1ecc|Toyota|Yaris|พรีเมียม|Premium|premium|ACTIVE|
4ea34dfe-cf03-4441-8ba7-f4f5407da6f6|Toyota|Yaris|สมาร์ท|Smart|smart|ACTIVE|
22c03a92-bc84-4563-9ef3-b92966c55544|Toyota|Yaris Ativ|พรีเมียม|Premium|premium|ACTIVE|
a86fe6e2-c4fa-493a-96ad-46269921e5a8|Toyota|Yaris Ativ|พรีเมียม เอส|Premium S|premium-s|ACTIVE|
84f8b016-7037-46ad-92e3-8005c08f54b5|Toyota|Yaris Ativ|สมาร์ท|Smart|smart|ACTIVE|
3475568f-d218-47f8-9da5-6eeb08b795eb|Toyota|Yaris ATIV|จีอาร์|GR Sport|toyota-yaris-ativ-grs|ACTIVE|HEV
4d12b394-1647-4d29-9956-bf9866ecf74e|Toyota|Yaris ATIV|เอชอีวี|HEV|toyota-yaris-ativ-hev|ACTIVE|HEV
a1ef1649-aabf-4082-8466-5d720f9dd387|Toyota|Yaris ATIV|ไนท์เชด|Nightshade|toyota-yaris-ativ-ns|ACTIVE|HEV
4b8a8a3b-0bce-495e-b091-f7f6910b52bc|Toyota|Yaris Cross|เอชอีวี|HEV|toyota-yaris-cross-hev|ACTIVE|HEV
fdd3b638-3bca-4dcc-b4ad-89e9844f3424|Toyota|Yaris Cross|พรีเมียม|Premium|premium|ACTIVE|
9c84b8f2-ad2c-485c-ad74-2ca7d43158b7|Toyota|Yaris Cross|สมาร์ท|Smart|smart|ACTIVE|
12ff6700-6656-4b7f-a62f-3730565ee46c|Volvo|EX30|อีวี|EV|ev|ACTIVE|
36899ef4-b48d-4ec7-b02d-3479f90fbce6|Volvo|XC40|บี4 พลัส|B4 Plus|b4-plus|ACTIVE|
078ec6df-905c-4a29-9fc5-99861472f2db|Volvo|XC40|รีชาร์จ|Recharge|recharge|ACTIVE|
e4043f75-a7b4-49da-b6b9-e1b1c71f70a8|Volvo|XC60|บี5 พลัส|B5 Plus|b5-plus|ACTIVE|
af5a75de-c8e0-432f-b3da-980b74446f7e|Volvo|XC90|บี6 พลัส|B6 Plus|b6-plus|ACTIVE|
4bde874c-9eb1-4364-a97a-3514dc1dd7bf|Xpeng|L03|อีวี|EV|ev|ACTIVE|
021bafca-1249-4062-8fee-2321c66992f3|Xpeng|L03|Long Range|Long Range|xpeng-l03-long-range|ACTIVE|BEV
828e8bc1-47db-4fc7-91ed-9df88e5fa118|Xpeng|L03|Standard|Standard|xpeng-l03-standard|ACTIVE|BEV
caa40d5a-4d14-4957-aa9d-0ed28cff1fa0|Zeekr|009|อีวี|EV|ev|ACTIVE|
07eed539-c018-4623-beb7-5158ba0f1d89|Zeekr|X|อีวี|EV|ev|ACTIVE|
212ed874-35bd-4ea2-ac02-eebd757fead8|Zeekr|X|Standard|Standard|zeekr-x-standard|ACTIVE|BEV
